spade-final-2026-08-23 · S3 · rosenbrock d=6 sigma=0.25 · tier=secondary
11 arms x 100 campaigns · draws=4096 (split 2048/2048) · grid=20000
regime by tau_frac: {0.1: 'ROBUSTNESS', 0.25: 'ROBUSTNESS'}
[ 597/1100] spade_cf_m8          rosenbrock   seed=54  rows=12 (27.6m, eta 23m)
[ 598/1100] spade_plate1_only    rosenbrock   seed=54  rows=12 (27.6m, eta 23m)
[ 599/1100] spade_random_plate2  rosenbrock   seed=54  rows=12 (27.6m, eta 23m)
[ 600/1100] sobol                rosenbrock   seed=54  rows=12 (27.6m, eta 23m)
[ 601/1100] lhs                  rosenbrock   seed=54  rows=12 (27.7m, eta 23m)
[ 602/1100] random               rosenbrock   seed=54  rows=12 (27.7m, eta 23m)
[ 603/1100] qlognei              rosenbrock   seed=54  rows=12 (27.8m, eta 23m)
[ 604/1100] qlogei               rosenbrock   seed=54  rows=12 (27.9m, eta 23m)
[ 605/1100] doe                  rosenbrock   seed=54  rows=12 (27.9m, eta 23m)
[ 606/1100] spade_cf_m0          rosenbrock   seed=55  rows=12 (28.0m, eta 23m)
[ 607/1100] spade_cf_m4          rosenbrock   seed=55  rows=12 (28.0m, eta 23m)
[ 608/1100] spade_cf_m8          rosenbrock   seed=55  rows=12 (28.1m, eta 23m)
[ 609/1100] spade_plate1_only    rosenbrock   seed=55  rows=12 (28.1m, eta 23m)
[ 610/1100] spade_random_plate2  rosenbrock   seed=55  rows=12 (28.2m, eta 23m)
[ 611/1100] sobol                rosenbrock   seed=55  rows=12 (28.2m, eta 23m)
[ 612/1100] lhs                  rosenbrock   seed=55  rows=12 (28.3m, eta 23m)
[ 613/1100] random               rosenbrock   seed=55  rows=12 (28.3m, eta 22m)
[ 614/1100] qlognei              rosenbrock   seed=55  rows=12 (28.5m, eta 23m)
[ 615/1100] qlogei               rosenbrock   seed=55  rows=12 (28.6m, eta 23m)
[ 616/1100] doe                  rosenbrock   seed=55  rows=12 (28.6m, eta 22m)
[ 617/1100] spade_cf_m0          rosenbrock   seed=56  rows=12 (28.7m, eta 22m)
[ 618/1100] spade_cf_m4          rosenbrock   seed=56  rows=12 (28.7m, eta 22m)
[ 619/1100] spade_cf_m8          rosenbrock   seed=56  rows=12 (28.7m, eta 22m)
[ 620/1100] spade_plate1_only    rosenbrock   seed=56  rows=12 (28.8m, eta 22m)
[ 621/1100] spade_random_plate2  rosenbrock   seed=56  rows=12 (28.8m, eta 22m)
[ 622/1100] sobol                rosenbrock   seed=56  rows=12 (28.9m, eta 22m)
[ 623/1100] lhs                  rosenbrock   seed=56  rows=12 (28.9m, eta 22m)
[ 624/1100] random               rosenbrock   seed=56  rows=12 (28.9m, eta 22m)
[ 625/1100] qlognei              rosenbrock   seed=56  rows=12 (29.0m, eta 22m)
[ 626/1100] qlogei               rosenbrock   seed=56  rows=12 (29.1m, eta 22m)
[ 627/1100] doe                  rosenbrock   seed=56  rows=12 (29.2m, eta 22m)
[ 628/1100] spade_cf_m0          rosenbrock   seed=57  rows=12 (29.2m, eta 22m)
[ 629/1100] spade_cf_m4          rosenbrock   seed=57  rows=12 (29.3m, eta 22m)
[ 630/1100] spade_cf_m8          rosenbrock   seed=57  rows=12 (29.3m, eta 22m)
[ 631/1100] spade_plate1_only    rosenbrock   seed=57  rows=12 (29.3m, eta 22m)
[ 632/1100] spade_random_plate2  rosenbrock   seed=57  rows=12 (29.4m, eta 22m)
[ 633/1100] sobol                rosenbrock   seed=57  rows=12 (29.4m, eta 22m)
[ 634/1100] lhs                  rosenbrock   seed=57  rows=12 (29.4m, eta 22m)
[ 635/1100] random               rosenbrock   seed=57  rows=12 (29.5m, eta 22m)
[ 636/1100] qlognei              rosenbrock   seed=57  rows=12 (29.6m, eta 22m)
[ 637/1100] qlogei               rosenbrock   seed=57  rows=12 (29.7m, eta 22m)
[ 638/1100] doe                  rosenbrock   seed=57  rows=12 (29.7m, eta 21m)
[ 639/1100] spade_cf_m0          rosenbrock   seed=58  rows=12 (29.7m, eta 21m)
[ 640/1100] spade_cf_m4          rosenbrock   seed=58  rows=12 (29.7m, eta 21m)
[ 641/1100] spade_cf_m8          rosenbrock   seed=58  rows=12 (29.8m, eta 21m)
[ 642/1100] spade_plate1_only    rosenbrock   seed=58  rows=12 (29.8m, eta 21m)
[ 643/1100] spade_random_plate2  rosenbrock   seed=58  rows=12 (29.8m, eta 21m)
[ 644/1100] sobol                rosenbrock   seed=58  rows=12 (29.8m, eta 21m)
[ 645/1100] lhs                  rosenbrock   seed=58  rows=12 (29.9m, eta 21m)
[ 646/1100] random               rosenbrock   seed=58  rows=12 (29.9m, eta 21m)
[ 647/1100] qlognei              rosenbrock   seed=58  rows=12 (30.0m, eta 21m)
[ 648/1100] qlogei               rosenbrock   seed=58  rows=12 (30.1m, eta 21m)
[ 649/1100] doe                  rosenbrock   seed=58  rows=12 (30.2m, eta 21m)
[ 650/1100] spade_cf_m0          rosenbrock   seed=59  rows=12 (30.2m, eta 21m)
[ 651/1100] spade_cf_m4          rosenbrock   seed=59  rows=12 (30.2m, eta 21m)
[ 652/1100] spade_cf_m8          rosenbrock   seed=59  rows=12 (30.2m, eta 21m)
[ 653/1100] spade_plate1_only    rosenbrock   seed=59  rows=12 (30.3m, eta 21m)
[ 654/1100] spade_random_plate2  rosenbrock   seed=59  rows=12 (30.3m, eta 21m)
[ 655/1100] sobol                rosenbrock   seed=59  rows=12 (30.3m, eta 21m)
[ 656/1100] lhs                  rosenbrock   seed=59  rows=12 (30.3m, eta 21m)
[ 657/1100] random               rosenbrock   seed=59  rows=12 (30.4m, eta 20m)
[ 658/1100] qlognei              rosenbrock   seed=59  rows=12 (30.6m, eta 21m)
[ 659/1100] qlogei               rosenbrock   seed=59  rows=12 (30.7m, eta 21m)
[ 660/1100] doe                  rosenbrock   seed=59  rows=12 (30.7m, eta 20m)
[ 661/1100] spade_cf_m0          rosenbrock   seed=60  rows=12 (30.7m, eta 20m)
[ 662/1100] spade_cf_m4          rosenbrock   seed=60  rows=12 (30.8m, eta 20m)
[ 663/1100] spade_cf_m8          rosenbrock   seed=60  rows=12 (30.8m, eta 20m)
[ 664/1100] spade_plate1_only    rosenbrock   seed=60  rows=12 (30.8m, eta 20m)
[ 665/1100] spade_random_plate2  rosenbrock   seed=60  rows=12 (30.9m, eta 20m)
[ 666/1100] sobol                rosenbrock   seed=60  rows=12 (30.9m, eta 20m)
[ 667/1100] lhs                  rosenbrock   seed=60  rows=12 (30.9m, eta 20m)
[ 668/1100] random               rosenbrock   seed=60  rows=12 (31.0m, eta 20m)
[ 669/1100] qlognei              rosenbrock   seed=60  rows=12 (31.1m, eta 20m)
[ 670/1100] qlogei               rosenbrock   seed=60  rows=12 (31.1m, eta 20m)
[ 671/1100] doe                  rosenbrock   seed=60  rows=12 (31.2m, eta 20m)
[ 672/1100] spade_cf_m0          rosenbrock   seed=61  rows=12 (31.2m, eta 20m)
[ 673/1100] spade_cf_m4          rosenbrock   seed=61  rows=12 (31.2m, eta 20m)
[ 674/1100] spade_cf_m8          rosenbrock   seed=61  rows=12 (31.3m, eta 20m)
[ 675/1100] spade_plate1_only    rosenbrock   seed=61  rows=12 (31.3m, eta 20m)
[ 676/1100] spade_random_plate2  rosenbrock   seed=61  rows=12 (31.3m, eta 20m)
[ 677/1100] sobol                rosenbrock   seed=61  rows=12 (31.4m, eta 20m)
[ 678/1100] lhs                  rosenbrock   seed=61  rows=12 (31.4m, eta 20m)
[ 679/1100] random               rosenbrock   seed=61  rows=12 (31.4m, eta 19m)
[ 680/1100] qlognei              rosenbrock   seed=61  rows=12 (31.5m, eta 19m)
[ 681/1100] qlogei               rosenbrock   seed=61  rows=12 (31.6m, eta 19m)
[ 682/1100] doe                  rosenbrock   seed=61  rows=12 (31.6m, eta 19m)
[ 683/1100] spade_cf_m0          rosenbrock   seed=62  rows=12 (31.6m, eta 19m)
[ 684/1100] spade_cf_m4          rosenbrock   seed=62  rows=12 (31.6m, eta 19m)
[ 685/1100] spade_cf_m8          rosenbrock   seed=62  rows=12 (31.7m, eta 19m)
[ 686/1100] spade_plate1_only    rosenbrock   seed=62  rows=12 (31.7m, eta 19m)
[ 687/1100] spade_random_plate2  rosenbrock   seed=62  rows=12 (31.7m, eta 19m)
[ 688/1100] sobol                rosenbrock   seed=62  rows=12 (31.7m, eta 19m)
[ 689/1100] lhs                  rosenbrock   seed=62  rows=12 (31.8m, eta 19m)
[ 690/1100] random               rosenbrock   seed=62  rows=12 (31.8m, eta 19m)
[ 691/1100] qlognei              rosenbrock   seed=62  rows=12 (31.9m, eta 19m)
[ 692/1100] qlogei               rosenbrock   seed=62  rows=12 (32.0m, eta 19m)
[ 693/1100] doe                  rosenbrock   seed=62  rows=12 (32.0m, eta 19m)
[ 694/1100] spade_cf_m0          rosenbrock   seed=63  rows=12 (32.1m, eta 19m)
[ 695/1100] spade_cf_m4          rosenbrock   seed=63  rows=12 (32.1m, eta 19m)
[ 696/1100] spade_cf_m8          rosenbrock   seed=63  rows=12 (32.1m, eta 19m)
[ 697/1100] spade_plate1_only    rosenbrock   seed=63  rows=12 (32.2m, eta 19m)
[ 698/1100] spade_random_plate2  rosenbrock   seed=63  rows=12 (32.2m, eta 19m)
[ 699/1100] sobol                rosenbrock   seed=63  rows=12 (32.3m, eta 19m)
[ 700/1100] lhs                  rosenbrock   seed=63  rows=12 (32.3m, eta 18m)
[ 701/1100] random               rosenbrock   seed=63  rows=12 (32.3m, eta 18m)
[ 702/1100] qlognei              rosenbrock   seed=63  rows=12 (32.4m, eta 18m)
[ 703/1100] qlogei               rosenbrock   seed=63  rows=12 (32.5m, eta 18m)
[ 704/1100] doe                  rosenbrock   seed=63  rows=12 (32.6m, eta 18m)
[ 705/1100] spade_cf_m0          rosenbrock   seed=64  rows=12 (32.6m, eta 18m)
[ 706/1100] spade_cf_m4          rosenbrock   seed=64  rows=12 (32.6m, eta 18m)
[ 707/1100] spade_cf_m8          rosenbrock   seed=64  rows=12 (32.7m, eta 18m)
[ 708/1100] spade_plate1_only    rosenbrock   seed=64  rows=12 (32.7m, eta 18m)
[ 709/1100] spade_random_plate2  rosenbrock   seed=64  rows=12 (32.7m, eta 18m)
[ 710/1100] sobol                rosenbrock   seed=64  rows=12 (32.8m, eta 18m)
[ 711/1100] lhs                  rosenbrock   seed=64  rows=12 (32.8m, eta 18m)
[ 712/1100] random               rosenbrock   seed=64  rows=12 (32.8m, eta 18m)
[ 713/1100] qlognei              rosenbrock   seed=64  rows=12 (33.0m, eta 18m)
[ 714/1100] qlogei               rosenbrock   seed=64  rows=12 (33.0m, eta 18m)
[ 715/1100] doe                  rosenbrock   seed=64  rows=12 (33.1m, eta 18m)
[ 716/1100] spade_cf_m0          rosenbrock   seed=65  rows=12 (33.1m, eta 18m)
[ 717/1100] spade_cf_m4          rosenbrock   seed=65  rows=12 (33.1m, eta 18m)
[ 718/1100] spade_cf_m8          rosenbrock   seed=65  rows=12 (33.2m, eta 18m)
[ 719/1100] spade_plate1_only    rosenbrock   seed=65  rows=12 (33.2m, eta 18m)
[ 720/1100] spade_random_plate2  rosenbrock   seed=65  rows=12 (33.2m, eta 18m)/Users/jy/BO/nutrigene-ai-bo-ipsec/.venv/lib/python3.11/site-packages/botorch/optim/optimize.py:844: RuntimeWarning: Optimization failed in `gen_candidates_scipy` with the following warning(s):
[OptimizationWarning('Optimization failed within `scipy.optimize.minimize` with status 2 and message ABNORMAL: .')]
Trying again with a new set of initial conditions.
  return _optimize_acqf_batch(opt_inputs=opt_inputs)

[ 721/1100] sobol                rosenbrock   seed=65  rows=12 (33.3m, eta 17m)
[ 722/1100] lhs                  rosenbrock   seed=65  rows=12 (33.3m, eta 17m)
[ 723/1100] random               rosenbrock   seed=65  rows=12 (33.3m, eta 17m)
[ 724/1100] qlognei              rosenbrock   seed=65  rows=12 (33.4m, eta 17m)
[ 725/1100] qlogei               rosenbrock   seed=65  rows=12 (33.6m, eta 17m)
[ 726/1100] doe                  rosenbrock   seed=65  rows=12 (33.6m, eta 17m)
[ 727/1100] spade_cf_m0          rosenbrock   seed=66  rows=12 (33.6m, eta 17m)
[ 728/1100] spade_cf_m4          rosenbrock   seed=66  rows=12 (33.7m, eta 17m)
[ 729/1100] spade_cf_m8          rosenbrock   seed=66  rows=12 (33.7m, eta 17m)
[ 730/1100] spade_plate1_only    rosenbrock   seed=66  rows=12 (33.7m, eta 17m)
[ 731/1100] spade_random_plate2  rosenbrock   seed=66  rows=12 (33.7m, eta 17m)
[ 732/1100] sobol                rosenbrock   seed=66  rows=12 (33.8m, eta 17m)
[ 733/1100] lhs                  rosenbrock   seed=66  rows=12 (33.8m, eta 17m)
[ 734/1100] random               rosenbrock   seed=66  rows=12 (33.8m, eta 17m)
[ 735/1100] qlognei              rosenbrock   seed=66  rows=12 (33.9m, eta 17m)
[ 736/1100] qlogei               rosenbrock   seed=66  rows=12 (34.1m, eta 17m)
[ 737/1100] doe                  rosenbrock   seed=66  rows=12 (34.1m, eta 17m)
[ 738/1100] spade_cf_m0          rosenbrock   seed=67  rows=12 (34.1m, eta 17m)
[ 739/1100] spade_cf_m4          rosenbrock   seed=67  rows=12 (34.1m, eta 17m)
[ 740/1100] spade_cf_m8          rosenbrock   seed=67  rows=12 (34.2m, eta 17m)
[ 741/1100] spade_plate1_only    rosenbrock   seed=67  rows=12 (34.2m, eta 17m)
[ 742/1100] spade_random_plate2  rosenbrock   seed=67  rows=12 (34.2m, eta 17m)
[ 743/1100] sobol                rosenbrock   seed=67  rows=12 (34.3m, eta 16m)
[ 744/1100] lhs                  rosenbrock   seed=67  rows=12 (34.3m, eta 16m)
[ 745/1100] random               rosenbrock   seed=67  rows=12 (34.3m, eta 16m)
[ 746/1100] qlognei              rosenbrock   seed=67  rows=12 (34.4m, eta 16m)
[ 747/1100] qlogei               rosenbrock   seed=67  rows=12 (34.5m, eta 16m)
[ 748/1100] doe                  rosenbrock   seed=67  rows=12 (34.6m, eta 16m)
[ 749/1100] spade_cf_m0          rosenbrock   seed=68  rows=12 (34.6m, eta 16m)
[ 750/1100] spade_cf_m4          rosenbrock   seed=68  rows=12 (34.6m, eta 16m)
[ 751/1100] spade_cf_m8          rosenbrock   seed=68  rows=12 (34.7m, eta 16m)
[ 752/1100] spade_plate1_only    rosenbrock   seed=68  rows=12 (34.7m, eta 16m)
[ 753/1100] spade_random_plate2  rosenbrock   seed=68  rows=12 (34.8m, eta 16m)
[ 754/1100] sobol                rosenbrock   seed=68  rows=12 (34.8m, eta 16m)
[ 755/1100] lhs                  rosenbrock   seed=68  rows=12 (34.8m, eta 16m)
[ 756/1100] random               rosenbrock   seed=68  rows=12 (34.9m, eta 16m)
[ 757/1100] qlognei              rosenbrock   seed=68  rows=12 (35.0m, eta 16m)
[ 758/1100] qlogei               rosenbrock   seed=68  rows=12 (35.1m, eta 16m)
[ 759/1100] doe                  rosenbrock   seed=68  rows=12 (35.1m, eta 16m)
[ 760/1100] spade_cf_m0          rosenbrock   seed=69  rows=12 (35.2m, eta 16m)
[ 761/1100] spade_cf_m4          rosenbrock   seed=69  rows=12 (35.2m, eta 16m)
[ 762/1100] spade_cf_m8          rosenbrock   seed=69  rows=12 (35.2m, eta 16m)
[ 763/1100] spade_plate1_only    rosenbrock   seed=69  rows=12 (35.3m, eta 16m)
[ 764/1100] spade_random_plate2  rosenbrock   seed=69  rows=12 (35.3m, eta 16m)
[ 765/1100] sobol                rosenbrock   seed=69  rows=12 (35.3m, eta 15m)
[ 766/1100] lhs                  rosenbrock   seed=69  rows=12 (35.4m, eta 15m)
[ 767/1100] random               rosenbrock   seed=69  rows=12 (35.4m, eta 15m)
[ 768/1100] qlognei              rosenbrock   seed=69  rows=12 (35.5m, eta 15m)
[ 769/1100] qlogei               rosenbrock   seed=69  rows=12 (35.6m, eta 15m)
[ 770/1100] doe                  rosenbrock   seed=69  rows=12 (35.7m, eta 15m)
[ 771/1100] spade_cf_m0          rosenbrock   seed=70  rows=12 (35.7m, eta 15m)
[ 772/1100] spade_cf_m4          rosenbrock   seed=70  rows=12 (35.7m, eta 15m)
[ 773/1100] spade_cf_m8          rosenbrock   seed=70  rows=12 (35.8m, eta 15m)
[ 774/1100] spade_plate1_only    rosenbrock   seed=70  rows=12 (35.8m, eta 15m)
[ 775/1100] spade_random_plate2  rosenbrock   seed=70  rows=12 (35.8m, eta 15m)
[ 776/1100] sobol                rosenbrock   seed=70  rows=12 (35.9m, eta 15m)
[ 777/1100] lhs                  rosenbrock   seed=70  rows=12 (35.9m, eta 15m)
[ 778/1100] random               rosenbrock   seed=70  rows=12 (35.9m, eta 15m)
[ 779/1100] qlognei              rosenbrock   seed=70  rows=12 (36.0m, eta 15m)
[ 780/1100] qlogei               rosenbrock   seed=70  rows=12 (36.1m, eta 15m)
[ 781/1100] doe                  rosenbrock   seed=70  rows=12 (36.1m, eta 15m)
[ 782/1100] spade_cf_m0          rosenbrock   seed=71  rows=12 (36.2m, eta 15m)
[ 783/1100] spade_cf_m4          rosenbrock   seed=71  rows=12 (36.2m, eta 15m)
[ 784/1100] spade_cf_m8          rosenbrock   seed=71  rows=12 (36.2m, eta 15m)
[ 785/1100] spade_plate1_only    rosenbrock   seed=71  rows=12 (36.2m, eta 15m)
[ 786/1100] spade_random_plate2  rosenbrock   seed=71  rows=12 (36.3m, eta 14m)
[ 787/1100] sobol                rosenbrock   seed=71  rows=12 (36.3m, eta 14m)
[ 788/1100] lhs                  rosenbrock   seed=71  rows=12 (36.3m, eta 14m)
[ 789/1100] random               rosenbrock   seed=71  rows=12 (36.4m, eta 14m)
[ 790/1100] qlognei              rosenbrock   seed=71  rows=12 (36.4m, eta 14m)
[ 791/1100] qlogei               rosenbrock   seed=71  rows=12 (36.5m, eta 14m)
[ 792/1100] doe                  rosenbrock   seed=71  rows=12 (36.5m, eta 14m)
[ 793/1100] spade_cf_m0          rosenbrock   seed=72  rows=12 (36.6m, eta 14m)
[ 794/1100] spade_cf_m4          rosenbrock   seed=72  rows=12 (36.6m, eta 14m)
[ 795/1100] spade_cf_m8          rosenbrock   seed=72  rows=12 (36.6m, eta 14m)
[ 796/1100] spade_plate1_only    rosenbrock   seed=72  rows=12 (36.7m, eta 14m)
[ 797/1100] spade_random_plate2  rosenbrock   seed=72  rows=12 (36.7m, eta 14m)
[ 798/1100] sobol                rosenbrock   seed=72  rows=12 (36.7m, eta 14m)
[ 799/1100] lhs                  rosenbrock   seed=72  rows=12 (36.8m, eta 14m)
[ 800/1100] random               rosenbrock   seed=72  rows=12 (36.8m, eta 14m)
[ 801/1100] qlognei              rosenbrock   seed=72  rows=12 (36.9m, eta 14m)
[ 802/1100] qlogei               rosenbrock   seed=72  rows=12 (37.0m, eta 14m)
[ 803/1100] doe                  rosenbrock   seed=72  rows=12 (37.0m, eta 14m)
[ 804/1100] spade_cf_m0          rosenbrock   seed=73  rows=12 (37.0m, eta 14m)
[ 805/1100] spade_cf_m4          rosenbrock   seed=73  rows=12 (37.1m, eta 14m)
[ 806/1100] spade_cf_m8          rosenbrock   seed=73  rows=12 (37.1m, eta 14m)
[ 807/1100] spade_plate1_only    rosenbrock   seed=73  rows=12 (37.1m, eta 13m)
[ 808/1100] spade_random_plate2  rosenbrock   seed=73  rows=12 (37.2m, eta 13m)
[ 809/1100] sobol                rosenbrock   seed=73  rows=12 (37.2m, eta 13m)
[ 810/1100] lhs                  rosenbrock   seed=73  rows=12 (37.2m, eta 13m)
[ 811/1100] random               rosenbrock   seed=73  rows=12 (37.3m, eta 13m)
[ 812/1100] qlognei              rosenbrock   seed=73  rows=12 (37.4m, eta 13m)
[ 813/1100] qlogei               rosenbrock   seed=73  rows=12 (37.5m, eta 13m)
[ 814/1100] doe                  rosenbrock   seed=73  rows=12 (37.5m, eta 13m)
[ 815/1100] spade_cf_m0          rosenbrock   seed=74  rows=12 (37.6m, eta 13m)
[ 816/1100] spade_cf_m4          rosenbrock   seed=74  rows=12 (37.6m, eta 13m)
[ 817/1100] spade_cf_m8          rosenbrock   seed=74  rows=12 (37.6m, eta 13m)
[ 818/1100] spade_plate1_only    rosenbrock   seed=74  rows=12 (37.6m, eta 13m)
[ 819/1100] spade_random_plate2  rosenbrock   seed=74  rows=12 (37.6m, eta 13m)
[ 820/1100] sobol                rosenbrock   seed=74  rows=12 (37.7m, eta 13m)
[ 821/1100] lhs                  rosenbrock   seed=74  rows=12 (37.7m, eta 13m)
[ 822/1100] random               rosenbrock   seed=74  rows=12 (37.7m, eta 13m)
[ 823/1100] qlognei              rosenbrock   seed=74  rows=12 (37.8m, eta 13m)/Users/jy/BO/nutrigene-ai-bo-ipsec/.venv/lib/python3.11/site-packages/botorch/optim/optimize.py:844: RuntimeWarning: Optimization failed in `gen_candidates_scipy` with the following warning(s):
[OptimizationWarning('Optimization failed within `scipy.optimize.minimize` with status 2 and message ABNORMAL: .')]
Trying again with a new set of initial conditions.
  return _optimize_acqf_batch(opt_inputs=opt_inputs)
/Users/jy/BO/nutrigene-ai-bo-ipsec/.venv/lib/python3.11/site-packages/botorch/optim/optimize.py:844: RuntimeWarning: Optimization failed on the second try, after generating a new set of initial conditions.
  return _optimize_acqf_batch(opt_inputs=opt_inputs)

[ 824/1100] qlogei               rosenbrock   seed=74  rows=12 (37.9m, eta 13m)
[ 825/1100] doe                  rosenbrock   seed=74  rows=12 (37.9m, eta 13m)
[ 826/1100] spade_cf_m0          rosenbrock   seed=75  rows=12 (38.0m, eta 13m)
[ 827/1100] spade_cf_m4          rosenbrock   seed=75  rows=12 (38.0m, eta 13m)
[ 828/1100] spade_cf_m8          rosenbrock   seed=75  rows=12 (38.0m, eta 12m)
[ 829/1100] spade_plate1_only    rosenbrock   seed=75  rows=12 (38.1m, eta 12m)
[ 830/1100] spade_random_plate2  rosenbrock   seed=75  rows=12 (38.1m, eta 12m)
[ 831/1100] sobol                rosenbrock   seed=75  rows=12 (38.1m, eta 12m)
[ 832/1100] lhs                  rosenbrock   seed=75  rows=12 (38.1m, eta 12m)
[ 833/1100] random               rosenbrock   seed=75  rows=12 (38.2m, eta 12m)
[ 834/1100] qlognei              rosenbrock   seed=75  rows=12 (38.3m, eta 12m)
[ 835/1100] qlogei               rosenbrock   seed=75  rows=12 (38.4m, eta 12m)
[ 836/1100] doe                  rosenbrock   seed=75  rows=12 (38.4m, eta 12m)
[ 837/1100] spade_cf_m0          rosenbrock   seed=76  rows=12 (38.5m, eta 12m)
[ 838/1100] spade_cf_m4          rosenbrock   seed=76  rows=12 (38.5m, eta 12m)
[ 839/1100] spade_cf_m8          rosenbrock   seed=76  rows=12 (38.5m, eta 12m)
[ 840/1100] spade_plate1_only    rosenbrock   seed=76  rows=12 (38.5m, eta 12m)
[ 841/1100] spade_random_plate2  rosenbrock   seed=76  rows=12 (38.6m, eta 12m)
[ 842/1100] sobol                rosenbrock   seed=76  rows=12 (38.6m, eta 12m)
[ 843/1100] lhs                  rosenbrock   seed=76  rows=12 (38.6m, eta 12m)
[ 844/1100] random               rosenbrock   seed=76  rows=12 (38.7m, eta 12m)
[ 845/1100] qlognei              rosenbrock   seed=76  rows=12 (38.7m, eta 12m)
[ 846/1100] qlogei               rosenbrock   seed=76  rows=12 (38.8m, eta 12m)
[ 847/1100] doe                  rosenbrock   seed=76  rows=12 (38.9m, eta 12m)
[ 848/1100] spade_cf_m0          rosenbrock   seed=77  rows=12 (38.9m, eta 12m)
[ 849/1100] spade_cf_m4          rosenbrock   seed=77  rows=12 (38.9m, eta 12m)
[ 850/1100] spade_cf_m8          rosenbrock   seed=77  rows=12 (39.0m, eta 11m)
[ 851/1100] spade_plate1_only    rosenbrock   seed=77  rows=12 (39.0m, eta 11m)
[ 852/1100] spade_random_plate2  rosenbrock   seed=77  rows=12 (39.0m, eta 11m)
[ 853/1100] sobol                rosenbrock   seed=77  rows=12 (39.1m, eta 11m)
[ 854/1100] lhs                  rosenbrock   seed=77  rows=12 (39.1m, eta 11m)
[ 855/1100] random               rosenbrock   seed=77  rows=12 (39.1m, eta 11m)
[ 856/1100] qlognei              rosenbrock   seed=77  rows=12 (39.2m, eta 11m)
[ 857/1100] qlogei               rosenbrock   seed=77  rows=12 (39.3m, eta 11m)
[ 858/1100] doe                  rosenbrock   seed=77  rows=12 (39.4m, eta 11m)
[ 859/1100] spade_cf_m0          rosenbrock   seed=78  rows=12 (39.4m, eta 11m)
[ 860/1100] spade_cf_m4          rosenbrock   seed=78  rows=12 (39.4m, eta 11m)
[ 861/1100] spade_cf_m8          rosenbrock   seed=78  rows=12 (39.5m, eta 11m)
[ 862/1100] spade_plate1_only    rosenbrock   seed=78  rows=12 (39.5m, eta 11m)
[ 863/1100] spade_random_plate2  rosenbrock   seed=78  rows=12 (39.5m, eta 11m)
[ 864/1100] sobol                rosenbrock   seed=78  rows=12 (39.6m, eta 11m)
[ 865/1100] lhs                  rosenbrock   seed=78  rows=12 (39.6m, eta 11m)
[ 866/1100] random               rosenbrock   seed=78  rows=12 (39.6m, eta 11m)
[ 867/1100] qlognei              rosenbrock   seed=78  rows=12 (39.7m, eta 11m)
[ 868/1100] qlogei               rosenbrock   seed=78  rows=12 (39.8m, eta 11m)
[ 869/1100] doe                  rosenbrock   seed=78  rows=12 (39.8m, eta 11m)
[ 870/1100] spade_cf_m0          rosenbrock   seed=79  rows=12 (39.9m, eta 11m)
[ 871/1100] spade_cf_m4          rosenbrock   seed=79  rows=12 (39.9m, eta 10m)
[ 872/1100] spade_cf_m8          rosenbrock   seed=79  rows=12 (39.9m, eta 10m)
[ 873/1100] spade_plate1_only    rosenbrock   seed=79  rows=12 (40.0m, eta 10m)
[ 874/1100] spade_random_plate2  rosenbrock   seed=79  rows=12 (40.0m, eta 10m)
[ 875/1100] sobol                rosenbrock   seed=79  rows=12 (40.1m, eta 10m)
[ 876/1100] lhs                  rosenbrock   seed=79  rows=12 (40.1m, eta 10m)
[ 877/1100] random               rosenbrock   seed=79  rows=12 (40.1m, eta 10m)
[ 878/1100] qlognei              rosenbrock   seed=79  rows=12 (40.2m, eta 10m)
[ 879/1100] qlogei               rosenbrock   seed=79  rows=12 (40.4m, eta 10m)
[ 880/1100] doe                  rosenbrock   seed=79  rows=12 (40.4m, eta 10m)
[ 881/1100] spade_cf_m0          rosenbrock   seed=80  rows=12 (40.4m, eta 10m)
[ 882/1100] spade_cf_m4          rosenbrock   seed=80  rows=12 (40.5m, eta 10m)
[ 883/1100] spade_cf_m8          rosenbrock   seed=80  rows=12 (40.5m, eta 10m)
[ 884/1100] spade_plate1_only    rosenbrock   seed=80  rows=12 (40.5m, eta 10m)
[ 885/1100] spade_random_plate2  rosenbrock   seed=80  rows=12 (40.5m, eta 10m)
[ 886/1100] sobol                rosenbrock   seed=80  rows=12 (40.6m, eta 10m)
[ 887/1100] lhs                  rosenbrock   seed=80  rows=12 (40.6m, eta 10m)
[ 888/1100] random               rosenbrock   seed=80  rows=12 (40.6m, eta 10m)
[ 889/1100] qlognei              rosenbrock   seed=80  rows=12 (40.7m, eta 10m)
[ 890/1100] qlogei               rosenbrock   seed=80  rows=12 (40.8m, eta 10m)
[ 891/1100] doe                  rosenbrock   seed=80  rows=12 (40.8m, eta 10m)
[ 892/1100] spade_cf_m0          rosenbrock   seed=81  rows=12 (40.8m, eta 10m)
[ 893/1100] spade_cf_m4          rosenbrock   seed=81  rows=12 (40.8m, eta 9m)
[ 894/1100] spade_cf_m8          rosenbrock   seed=81  rows=12 (40.9m, eta 9m)
[ 895/1100] spade_plate1_only    rosenbrock   seed=81  rows=12 (40.9m, eta 9m)
[ 896/1100] spade_random_plate2  rosenbrock   seed=81  rows=12 (40.9m, eta 9m)
[ 897/1100] sobol                rosenbrock   seed=81  rows=12 (41.0m, eta 9m)
