baseline_path,file_type,first_commit,latest_meaningful_commit,research_era,scientific_question,evidence_level,manuscript_claim,reproduction_role,dependencies,supersession_status,classification,destination,rationale
results/f3-seeds-arm.log,log,505f1494ecc69b2618d10c6de0d933dfd8f3a2b6,505f1494ecc69b2618d10c6de0d933dfd8f3a2b6,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/figures/cost-curves.html,html,b338c5ccc08f4a9b6ea215febb5275671955122f,e2b9e7b04fb2618f1b073404761c11bb0cc9c868,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/figures/critical-difference-d6-s0.1.png,png,46241b5788807e27602bdff542860464212708cd,46241b5788807e27602bdff542860464212708cd,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/figures/critical-difference-d6-s0.25.png,png,46241b5788807e27602bdff542860464212708cd,46241b5788807e27602bdff542860464212708cd,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/figures/critical-difference-d8-s0.1.png,png,46241b5788807e27602bdff542860464212708cd,46241b5788807e27602bdff542860464212708cd,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/figures/critical-difference-d8-s0.25.png,png,46241b5788807e27602bdff542860464212708cd,46241b5788807e27602bdff542860464212708cd,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/figures/e4-discrimination.png,png,aa0785d2c1a6cc667d967579ea42a7fd0959a723,aa0785d2c1a6cc667d967579ea42a7fd0959a723,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/figures/e4-headroom.png,png,aa0785d2c1a6cc667d967579ea42a7fd0959a723,aa0785d2c1a6cc667d967579ea42a7fd0959a723,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/figures/e4-over-prediction.png,png,aa0785d2c1a6cc667d967579ea42a7fd0959a723,aa0785d2c1a6cc667d967579ea42a7fd0959a723,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/figures/fig1-scoring.html,html,fd842ac81b1b6aa701799970a4a117776afd5eaf,98c043cd625b1f02b5fe9879fac21448733c9e38,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/figures/fig3-saddle.html,html,fd842ac81b1b6aa701799970a4a117776afd5eaf,fd842ac81b1b6aa701799970a4a117776afd5eaf,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-c1-doeunscreened.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-c1.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-c1.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-c2-doeunscreened.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-c2.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-c2.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-c3-doeunscreened.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-c3.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-c3.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-c4.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-c4.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-certificate.json,json,996cd81874d3e0a81da3a118329454034cd9a1db,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-feasibility.json,json,2b353777a87b97253bcbec3154ecc2b41599c376,2b353777a87b97253bcbec3154ecc2b41599c376,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-kill-ledger.json,json,996cd81874d3e0a81da3a118329454034cd9a1db,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-manifest.json,json,b019cb3011d2f8579349622702c1311e905944be,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-primary-C1.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-primary-C2.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-primary-C3.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-primary-C4.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-primary-S1.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-primary-S2.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-primary-S3.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-regret-pareto.json,json,996cd81874d3e0a81da3a118329454034cd9a1db,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-s1-doeunscreened.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-s1.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-s1.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-s2-doeunscreened.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-s2.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-s2.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-s3-doeunscreened.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-s3.json,json,97395907dd7782e6cd918b1cf9350ffb4a9a9362,97395907dd7782e6cd918b1cf9350ffb4a9a9362,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/final-spade-s3.log,log,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,1a3d9274fe06ea2ae52cb1e13923ce31be48a68d,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/fix1-analysis.json,json,82d8055371ac19f4572cd868703c53d8cf7584c2,82d8055371ac19f4572cd868703c53d8cf7584c2,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/fix1-analysis.log,log,82d8055371ac19f4572cd868703c53d8cf7584c2,82d8055371ac19f4572cd868703c53d8cf7584c2,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/fix1-terminal-rule.json,json,82d8055371ac19f4572cd868703c53d8cf7584c2,82d8055371ac19f4572cd868703c53d8cf7584c2,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/fix1-terminal-rule.log,log,82d8055371ac19f4572cd868703c53d8cf7584c2,82d8055371ac19f4572cd868703c53d8cf7584c2,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/focused-multi-cqa-audit.log,log,9ce0e066cf7a67b83ebf5777e50c77d4ff85b575,9ce0e066cf7a67b83ebf5777e50c77d4ff85b575,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/full-test-suite-multi-cqa-audit.log,log,9ce0e066cf7a67b83ebf5777e50c77d4ff85b575,9ce0e066cf7a67b83ebf5777e50c77d4ff85b575,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/full-test-suite.log,log,bb0203c5a60a2f0a3197067f4c892c9f1fa413ed,bb0203c5a60a2f0a3197067f4c892c9f1fa413ed,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/README.md,md,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-ackley-000-050.jsonl.gz,gz,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-ackley-000-050.jsonl.gz.manifest.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-ackley-000-050.jsonl.gz.resume.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-ackley-000-050.jsonl.gz.sha256,sha256,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-analysis.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hartmann6-000-050.jsonl.gz,gz,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hartmann6-000-050.jsonl.gz.manifest.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hartmann6-000-050.jsonl.gz.resume.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hartmann6-000-050.jsonl.gz.sha256,sha256,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-000-001.jsonl.gz,gz,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-000-001.jsonl.gz.manifest.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-000-001.jsonl.gz.resume.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-000-001.jsonl.gz.sha256,sha256,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-000-001.log,log,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-000-050.jsonl.gz,gz,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-000-050.jsonl.gz.manifest.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-000-050.jsonl.gz.resume.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-000-050.jsonl.gz.sha256,sha256,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-001-015.jsonl.gz,gz,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-001-015.jsonl.gz.manifest.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-001-015.jsonl.gz.resume.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-001-015.jsonl.gz.sha256,sha256,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-015-030.jsonl.gz,gz,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-015-030.jsonl.gz.manifest.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-015-030.jsonl.gz.resume.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-015-030.jsonl.gz.sha256,sha256,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-030-050.jsonl.gz,gz,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-030-050.jsonl.gz.manifest.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
results/historical-joint-v1-noselection/spade-development-hill-030-050.jsonl.gz.resume.json,json,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,b366d7a21b1652aa2a318edb39ed0b0f06e7c000,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
